Pays,iso3,date,indicator,value
Belgium,BEL,1976-Q4,exchange_rate_lcu_per_usd,0.956997083921048
Canada,CAN,1976-Q4,exchange_rate_lcu_per_usd,0.986028304083333
Chile,CHL,1976-Q4,exchange_rate_lcu_per_usd,13.0541666666666
Colombia,COL,1976-Q4,exchange_rate_lcu_per_usd,34.695
Costa Rica,CRI,1976-Q4,exchange_rate_lcu_per_usd,8.569999999
Denmark,DNK,1976-Q4,exchange_rate_lcu_per_usd,6.045024999
Finland,FIN,1976-Q4,exchange_rate_lcu_per_usd,0.649948226019002
France,FRA,1976-Q4,exchange_rate_lcu_per_usd,0.732194086382659
Germany,DEU,1976-Q4,exchange_rate_lcu_per_usd,1.28743295638339
Greece,GRC,1976-Q4,exchange_rate_lcu_per_usd,0.107168256294448
Hungary,HUN,1976-Q4,exchange_rate_lcu_per_usd,41.5752666656666
Iceland,ISL,1976-Q4,exchange_rate_lcu_per_usd,1.82171666637135
Ireland,IRL,1976-Q4,exchange_rate_lcu_per_usd,0.706621725133872
Israel,ISR,1976-Q4,exchange_rate_lcu_per_usd,7.92557149185e-4
Italy,ITA,1976-Q4,exchange_rate_lcu_per_usd,0.429865153103476
Japan,JPN,1976-Q4,exchange_rate_lcu_per_usd,296.552499999166
Luxembourg,LUX,1976-Q4,exchange_rate_lcu_per_usd,0.956997083921048
Mexico,MEX,1976-Q4,exchange_rate_lcu_per_usd,0.015425849999667
Netherlands,NLD,1976-Q4,exchange_rate_lcu_per_usd,1.19976842037594
New Zealand,NZL,1976-Q4,exchange_rate_lcu_per_usd,1.0048887896505
Norway,NOR,1976-Q4,exchange_rate_lcu_per_usd,5.45651666566666
Poland,POL,1976-Q4,exchange_rate_lcu_per_usd,3.32e-4
Portugal,PRT,1976-Q4,exchange_rate_lcu_per_usd,0.150782031965879
South Korea,KOR,1976-Q4,exchange_rate_lcu_per_usd,484
Spain,ESP,1976-Q4,exchange_rate_lcu_per_usd,0.402094627348955
Sweden,SWE,1976-Q4,exchange_rate_lcu_per_usd,4.35589166566666
Switzerland,CHE,1976-Q4,exchange_rate_lcu_per_usd,2.49964166575
Turkey,TUR,1976-Q4,exchange_rate_lcu_per_usd,1.6053083332e-5
United Kingdom,GBR,1976-Q4,exchange_rate_lcu_per_usd,0.556509832333333
United States,USA,1976-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1977-Q4,exchange_rate_lcu_per_usd,0.901824999
Austria,AUT,1977-Q4,exchange_rate_lcu_per_usd,1.20105787417426
Belgium,BEL,1977-Q4,exchange_rate_lcu_per_usd,0.888518563481813
